Gene_ID	Vegetative_Meristem_16-19Day	6-7_internode	7-8_internode	Juvenile_Leaf_Blade3	Leaf_Zone 1_Symmetrical	Leaf_Zone 2_Stomatal	Leaf_Zone 3_Growth	Mature_Leaf_8	Primary_Root_5Days	Root_Meristem_Zone_5Days	Root_Cortex_5Days	Root_Stelle_5Days	Root_Elongation_Zone_5Days	Secondary_Root_7-8_Days	Tassel	Anther_1.0mm	Anther_2.0mm	W23_Pollen	B73_Mature_Pollen	B73_Germ_Pollen	Female_Spikelet	Ear_Primordium_1mm	Ear_Primordium_2-4mm	Ear_Primordium_6-8mm	Silk_unpollinated	Endosperm_8_DAP	Endosperm_10_DAP	Endosperm_12_DAP	Endosperm Crown_27_DAP	Pericarp_Aleurone_27_DAP	Embryo_20_DAP	Embryo_38_DAP	Germ_Kernels_2_DAI
Zm00001d052945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.801691729	0	0	0	0	0	0	0
Zm00001d030947	0	0	0	0	0	2.320103302	0	0	0	5.868540879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d053208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.67989708	0	0	0	0	0	0	0	43.34758372	66.15955131	12.23922218	0	0	0	0	0	60.5763858	0	0
Zm00001d027893	208.5459934	117.8129395	200.2800762	0	230.0837161	116.1872399	78.23722459	10.24266275	53.2741456	91.7136089	126.8434415	13.0308739	89.0662746	34.8387736	27.80146343	6.039273746	14.48709447	0	0	0	74.09506236	30.70837479	36.16447386	115.6937331	143.3602255	8.809762583	7.000767385	0	12.32909332	225.8620856	189.7632599	76.28066507	38.16489523
Zm00001d049019	5.428410131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.033326857	0	0	0	0	0	8.876220077	3.243000168	0	0
Zm00001d019194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.95558197	95.40506647	0	0	0	0	0	0	5.185392651	0	0	0	0	0	0	0
Zm00001d026211	0	0	6.836983209	16.44993793	0	0	0	47.49336571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.371300813	0	0	0
Zm00001d001978	36.46774343	5.398815723	14.72511776	0	19.90921136	36.70247908	69.41300515	0.778704157	18.54355606	24.29969079	13.7206911	54.50148745	32.70099664	19.63221036	73.17982304	0	5.985337133	15.11360442	26.16515869	13.06840771	29.53894115	27.28044994	43.76525449	76.60636921	5.419311539	39.81441391	6.496095812	11.24840684	1.939273032	33.66353839	35.71294772	31.99152434	11.75400082
Zm00001d009314	230.4123214	0	0	26.13456637	0	0	0	366.4386462	0	0	0	0	0	0	0	309.5808601	461.7373329	195.4328233	64.10758396	604.1840961	0	0	0	250.4915255	130.8561285	0	0	0	0	0	0	310.3331363	36.73992414
Zm00001d029349	0	0	0	0	0	0	0	0	1258.504616	755.5426868	932.6811823	662.6788646	814.5675819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.17767769	362.8161145	22.11125701	2512.144204	3786.773229
Zm00001d035789	292.4104591	181.1618017	197.1959969	159.6555726	636.8322192	621.7533214	923.7703968	173.1276533	277.2706501	811.7891057	589.1160077	515.0492077	660.693532	413.5920878	1280.448554	989.932046	743.7292527	362.5730916	150.9672741	63.90223143	705.5490392	407.4746257	892.2144404	499.5378655	109.8248253	853.0730067	914.0912676	662.9489923	102.6148323	403.1268437	473.4956733	122.4827495	144.6582556
Zm00001d047915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.86080288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d014535	52.42807293	417.3922719	84.84413649	701.8722256	354.5527012	255.1645765	323.1660696	570.0441086	147.4077767	192.6155218	231.4914256	76.47360688	264.649791	73.25686952	80.10454775	69.78189043	214.2964003	147.6600533	219.1878967	232.2428467	296.0185359	294.135824	59.93095594	0	398.6283328	329.979019	287.4845976	383.270431	191.3811004	295.8393999	300.8484138	86.03699537	156.5636516
Zm00001d015362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.156962796	0	0	0
Zm00001d045272	0	0	0	0	44.39989222	0	7.737150129	0	0	57.05877907	0	0	65.08195559	0	0	0	0	0	0	0	0	0	0	0	0	6.551713709	55.59143547	28.39205477	0	0	24.90117656	0	0
Zm00001d025998	152.740842	352.537553	313.56529	20.26098354	330.79035	342.6706156	158.626689	0	16.13913253	136.5171105	168.7617151	36.67949691	168.4431872	80.22368793	13.05027726	239.2895445	634.810177	109.0801627	51.92170829	129.4777053	309.0982401	93.77775571	164.1745114	166.093471	49.76152518	450.6288793	434.2519776	41.22139478	0	275.9181687	239.8295291	127.1341914	305.2738651
Zm00001d028711	0	0	0	0	0	0	0	2.768956006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.64755764	0	0	0
Zm00001d049018	24.02074872	0	37.08517548	11.49960351	3.248419849	9.266673907	0	0	18.42311172	28.43758862	9.995070617	0	0	61.15080536	20.6298294	6.412704057	0	34.4510728	33.01789538	0	0	0	0	19.09863345	8.543575773	39.49980259	16.03703569	20.53806762	143.2703677	107.7362661	15.3955752	229.9815617	7.694240916
Zm00001d040773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.4095618	0	75.88704827	0	0	0	0	0	16.70842873	0	0	0	0	0	0	0
Zm00001d009743	231.7944165	62.56445259	60.172455	3.929932151	109.1565479	29.17838404	49.77978484	5.143701854	121.4548876	301.6755221	21.3213355	36.91444927	147.8412292	49.26352986	0	486.4072249	198.9885796	0	0	0	187.3091382	199.9073788	103.6189943	128.3442311	12.41560906	64.33825589	112.3611733	83.07892969	0	17.00248678	137.7986526	32.38189142	19.76132012
Zm00001d048180	2.891117231	0	0	0	17.30262427	18.26878782	8.641063629	0	0	3.376298601	2.440191626	3.538973759	0	0	27.1575993	11.95526406	6.922121731	0	0	0	14.16775018	6.677439754	18.3549713	24.81921825	0	7.614713865	10.30072436	4.261386203	5.02257232	1.729062267	11.92350256	0	0
Zm00001d041186	0	0	0	0	10.39187531	11.33361921	3.960368947	0	7.047690858	29.60933812	3.559279722	3.444443575	21.75410584	0	0	0	28.56534806	0	0	0	0	25.70400119	0	0	0	10.94226821	16.98360392	8.365800173	0	0	33.21935613	0	0
Zm00001d035844	0	0	0	0	0	0	0	0	7.148237832	0	2.800456137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d014739	32.00654158	90.1371552	78.86022902	0	0	0	2.211581851	0	49.42326227	17.91301409	34.45535979	263.8984744	0	106.0573749	14.1876844	0	15.40127129	1602.441905	0	17.85216446	364.5898505	0	6.841067783	17.00149435	95.84045724	0	0	0	24.86299235	0	0	0	0
Zm00001d051829	0	0	0	0	0	0	0	0	0	0	0.862201041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d040827	7.680410715	0	0	97.92303846	35.49667724	26.19051333	44.81766049	97.00328104	0	15.12498467	0	0	0	0	165.1891721	112.5971901	39.19992221	0	82.87864689	0	73.75992478	26.89284389	88.05289089	49.18773659	0	36.95167902	0	0	0	27.59149107	84.84893361	24.30659833	0
Zm00001d049125	29.82415018	15.30787746	16.42505278	0	8.391509004	13.25550431	17.53584136	0	7.472483872	0	2.292482316	0	2.998924897	0	47.93591291	5.649650997	0	0	18.34675992	7.543742126	6.086270694	26.03969039	8.595707815	11.00847131	0	6.683779898	0	0	0	4.347101745	24.3775582	6.546799622	0
Zm00001d022428	6.730536598	9.738184031	3.229037392	0	1.633775354	0	0	0	9.944798171	0	2.344071036	0	6.961390711	0	0	0	0	0	0	6.866915539	7.460451386	0	0	1.314472252	0	17.08542146	0	0	0	0	0	0	0
Zm00001d018360	46.50193398	5.522857877	5.493893279	0	88.63328474	17.12897101	18.20666878	0	0	3.944653476	0	0	4.790724571	0	27.49213932	19.45519756	9.327639294	0	0	0	16.41577312	0	12.82042406	72.39471109	0	3.702708854	0	0	0	0	54.07006457	0	4.637214204
Zm00001d014742	7.299909213	0	14.31568014	0	0	0	0	0	0	5.13937881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d005027	35.50305052	0	19.53423774	0	18.90188169	13.38888993	98.13333391	3.585793715	0	42.41669058	13.0922663	11.13824513	89.03797761	23.6049315	42.81087049	0	45.42044501	0	0	0	71.33833718	0	0	11.66549722	0	19.99482713	8.507802528	41.3577059	8.231136645	6.820699445	7.574226339	0	0
Zm00001d048181	0	0	0	138.9468775	0	13.94359962	16.7885559	113.7546786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.895327604	0	0	0	0	0	0	0
Zm00001d016733	0	26.62711189	10.44156286	62.62195614	0	117.4195409	353.0303217	87.82891054	162.3907708	8.958738733	193.7471965	1009.75324	0	206.6131363	0	0	0	0	0	0	1719.412687	0	0	0	396.8569547	382.9515685	12.94665602	0	0	0	578.5266521	0	16.50634273
Zm00001d045479	0	0	0	8.155724537	9.611783454	14.60991697	15.73965097	3.932341447	0	0	0	0	0	0	0	0	0	58.36552188	108.5091433	0	5.188912425	0	0	2.021715474	0	45.64148293	15.0143606	78.17759472	0	9.990977178	49.97705521	0	0
Zm00001d037602	209.7696201	118.6031228	191.4982906	0	209.4389777	161.8133623	185.9532375	0	84.76502056	311.0619911	72.19182487	57.68537422	327.0658301	44.45574732	524.1339274	193.1956748	51.72514334	0	0	0	229.4137393	398.0321095	247.6989681	158.7326532	17.82839928	127.9082772	182.1387236	158.5634631	51.77021071	108.1876363	313.7622252	402.6452143	13.98368205
Zm00001d042154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.863649949	0	0	4.774378003	0	0	0	0	0	0	0
Zm00001d031098	248.0518119	173.7333716	92.25719259	0	300.2632678	149.1141708	96.62075014	12.17201305	39.21446754	49.85292488	136.6491963	164.0155705	81.42575829	44.85380542	25.19729452	11.56891663	17.88073663	0	0	0	231.0780225	300.9284624	192.3802464	168.8612423	181.6235535	318.4640176	230.437944	184.3463808	25.09688948	183.6215419	241.6863374	68.34357814	27.01165348
Zm00001d018959	481.1530967	455.5709867	377.5131241	297.8362522	330.4182558	357.3583523	413.9369886	552.3574873	501.0357129	313.417416	217.5104629	266.3139835	247.3353189	416.1384286	211.6452603	144.2407064	97.47143105	110.8966894	233.9704526	339.3698661	264.4090518	330.3876103	167.2373009	281.7873575	324.3783875	418.8971063	362.8654563	439.7975915	586.4115678	573.0017608	292.143178	299.2671391	556.9361213
Zm00001d014204	292.4523243	345.1652997	274.7927498	45.84067944	338.9015275	334.0146027	397.0025585	202.461492	79.4414128	152.7069512	154.2140491	6.512557095	61.63451079	124.1092319	30.09184788	7.100237064	10.90701884	313.8189469	590.5363464	197.2219124	505.8933804	105.0266598	146.9211514	260.216773	147.2924819	224.524165	192.5300233	39.81699353	47.48367021	389.1987859	181.7792216	312.0900847	42.87418503
Zm00001d024900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.4077636	0	0	0	0	0	0	0	0
Zm00001d036770	0	0	0	0	0	0	3.654539646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d020886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.46890843	0	0	0	0
Zm00001d017877	0	0	0	0	0	310.4536279	548.321409	0	303.7663922	0	603.8425227	900.3450332	970.4763225	65.56488998	0	0	146.0700124	132.2883862	69.99802046	21.99037245	0	0	89.87403384	0	71.23026401	295.6230181	466.1179991	0	0	0	0	0	0
Zm00001d006175	0	0	0	0	0	0	0	0	0	166.0562354	0	0	22.13492186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d054041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.26221153	94.28278834	23.56057112	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d008619	1009.471501	513.4636642	680.4779452	1613.299649	1252.961087	1766.544356	1340.233618	969.2458791	639.9978748	218.7500717	401.9327622	1009.723688	159.236451	575.2965369	2876.794396	1801.173795	1056.14597	7501.308082	4078.115847	925.8260001	2518.134073	1107.336672	2056.969188	1445.396849	3065.98991	1476.707544	1703.188826	981.0585355	1772.51986	1114.381848	652.1975134	75.48915755	739.8593132
Zm00001d007824	14121.19183	21663.27697	16730.28631	3226.499502	14159.33143	15338.31987	13212.47512	6266.436551	15169.37679	24026.6765	14378.04407	15377.16573	22210.3042	16253.42538	22882.93351	15510.5332	13025.08275	2665.605317	5254.582252	6444.515868	14332.52076	27799.00868	20835.63034	19709.52869	14212.66921	10360.90978	10873.88903	12590.53358	12515.58254	9817.912879	8587.713659	8874.60878	11571.92265
Zm00001d039441	58.48033312	73.69191659	58.90687917	0	18.34361744	12.62077334	6.382576283	0	0	0	0	0	0	0	0	42.03979938	0	0	0	0	26.25307124	11.11649589	0	5.239375314	0	81.8080988	0	19.99024641	0	14.83618513	63.49912021	0	0
Zm00001d009000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	614.4153037	0	0	0
Zm00001d029106	52.66822181	0	56.86395755	0	299.1870381	325.6791481	230.1999268	0	157.0610353	1011.950692	2.061785098	0	507.0750039	152.8785327	538.3958071	113.5337053	57.42167218	0	0	0	0	381.1136951	234.578605	208.8938718	0	165.7057823	336.1689671	430.0109501	0	93.90747095	171.7603841	0	43.33497911
Zm00001d010197	82.90228798	6.804706372	48.94334059	0	107.0191134	173.9284243	208.9751005	89.72375498	304.4714427	448.0355413	163.4404723	18.62630703	241.8338816	0	339.7320479	25.62025574	0	45.31295155	165.06306	86.77056892	56.91570424	183.9536808	5.682109833	38.93030719	0	344.825429	357.9201158	180.8844686	107.169027	468.3088061	678.0915562	218.1859362	307.3157785
Zm00001d054039	12.42399026	41.74995608	6.719393817	0	11.27639129	57.4422478	54.17191021	0	286.6319305	110.0666384	58.28229087	0	342.4368601	73.70827266	0	19.91041027	0	15.01094116	0	25.3651761	0	27.25114465	23.36765271	0	0	78.1532206	8.170428766	10.46172601	55.77494874	66.55553043	115.2121297	22.21635032	34.67508736
Zm00001d003457	469.9484636	668.00382	913.4022002	380.2036492	97.95206918	121.5485768	126.5163291	1239.224298	467.5510648	365.1504026	833.0824957	649.5142087	1038.344053	984.7322856	170.6168061	562.8106406	1503.947497	258.7646103	586.1774439	424.7909734	1579.519638	42.80727803	279.2663733	291.1949027	3168.849743	316.6415802	691.1738845	84.81054776	0	229.5198188	47.33688372	746.4385842	441.6635527
Zm00001d025749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.719885269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d005372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.768707806	0	0	0
Zm00001d020850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449.718521	826.8215055	1950.742755	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d041514	4.011284402	0	7.024672591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.169192492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d011183	0	0	64.25279874	607.5671366	0	13.45979101	150.7785066	174.3828021	12.60684087	0	0	0	0	0	0	388.7169184	177.0443813	0	0	0	22.58882532	0	0	0	28.08781199	0	0	0	0	11.5677938	0	129.3905904	17.25605375
Zm00001d016072	0	0	25.94605038	200.3008079	142.9158573	24.5085349	69.74308562	530.1756373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.72094381	0	0	0	0	0	8.607075385	0	0
Zm00001d033396	19.68888088	0	0	0	9.231151522	0	0	0	0	0	0	0	0	0	10.45381721	0	0	0	0	0	0	0	0	8.978071976	0	0	0	0	0	0	0	0	0
Zm00001d050917	547.5256383	165.3241687	239.8578134	160.20206	501.816624	245.9023825	369.5193986	260.7648347	434.5336094	199.8208878	255.3556221	270.5993613	401.0189932	267.0583223	284.469753	238.1189941	288.5080732	0	0	0	541.1610406	384.2086674	213.7151182	411.3780994	117.9029361	1349.044736	545.6034386	230.9887362	83.20577501	315.8556011	626.2764518	153.853707	168.6422012
Zm00001d027576	117.2924555	147.8355907	149.1164247	75.64460829	366.0434983	254.3660704	207.2184239	65.83978269	191.3967169	439.5123686	232.2205532	200.4922368	332.7266034	191.0782074	293.7835424	362.4650776	210.3607621	6.698466401	43.84365279	0	166.5013918	362.3475105	177.4476078	188.0357642	29.37623392	293.967888	247.4294852	159.9657851	9.993718985	131.1033965	240.0304176	70.41314799	231.182101
Zm00001d025747	0	0	0	2335.882453	0	0	0	1566.529041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d041216	66.89931434	17.77097991	0	0	155.4900079	23.9585971	46.48408161	0	169.0528812	59.39912091	403.8734525	329.0959675	227.4860147	162.4218685	219.8861681	0	118.3432251	0	0	0	0	55.16928676	27.22572591	62.36836377	5.664762197	515.924002	297.9048641	139.9665988	0	106.5647984	0	75.63383414	0
Zm00001d018358	62.88127145	150.4988425	116.7630203	758.4588585	70.89941779	143.9645036	262.4640629	1084.015759	15.69355697	52.68608787	10.04249877	67.01134493	33.53053468	0	0	12.58149326	9.801834658	0	0	0	121.5683438	84.07809982	77.29710873	108.7834874	134.0276551	13.00464926	4.981334194	0	107.717194	54.90669646	18.04472427	147.6204022	218.2753531
Zm00001d033965	0	0	0	0	11.80253997	0	0	0	0	0	0	0	0	0	13.76603078	0	0	0	0	0	0	0	10.84019311	19.22657712	0	0	0	0	0	0	0	0	0
Zm00001d018859	432.2224727	308.4699148	283.4320975	34.23815433	332.487634	430.4867082	399.5930656	77.95656956	278.3165751	60.93278122	52.06371834	126.5184965	97.37381029	29.51377353	134.9137103	271.0626308	265.9262559	291.2531005	296.9611109	268.2383129	522.6862516	727.7846558	387.4016327	410.1734307	408.254419	394.212159	265.8144556	257.5231551	104.554427	142.2945954	345.8778332	237.488078	174.1228129
Zm00001d014290	0	0	0	0	0	0	0	0	0	0	0	0	0	17.75858669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d040438	261.7064162	62.29019838	38.16176673	670.6837536	227.6311087	131.4827796	157.6983669	405.9032213	463.09021	464.1712659	524.9431099	494.794893	357.828362	500.6412797	0	361.9980778	484.8164553	936.1473713	3944.536289	3095.116939	725.6610257	338.0054028	74.95241903	273.2757128	631.8636629	262.9033554	358.2246789	168.8429181	0	263.4975694	27.23608786	0	0
Zm00001d027581	0	0	0	27.00571858	0	0	0	24.44068827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.800111307	0	0	0	0	0	0	0	0
Zm00001d018135	0	0	16.88144002	0	0	0	0	0	64.74624447	65.09879132	0	95.5668221	51.23945849	200.3095526	0	0	0	0	0	0	0	0	0	13.77761657	0	69.75539415	0	0	50.08503549	15.3758611	41.81394137	14.82434033	21.53705017
Zm00001d042591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.75387689	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d041513	0	0	0	0	0	0	0	9.775844677	0	0	10.00942983	0	0	0	0	0	0	0	0	0	0	0	41.15813963	0	0	0	0	0	0	0	0	0	0
Zm00001d001813	0	26.4726771	0	0	8.243943405	3.585098501	10.6634969	0	0	0	13.90378686	0	0	0	0	0	20.75636357	0	0	0	20.43518605	0	0	8.9844294	0	25.42817739	0	0	0	13.91403842	0	0	0
Zm00001d007823	669.8458927	497.3543855	434.0049977	13.5944137	660.5132978	723.4185701	704.5244798	115.8752484	623.6370581	820.3507349	630.3851683	624.3891642	709.8238945	670.3240385	1056.066006	607.756735	512.9636563	58.40785444	64.77466233	45.65839196	442.7964715	459.7980938	543.5761896	779.4336615	514.2326326	535.3762226	626.3056825	629.3772495	390.1956764	465.3267607	557.3904124	304.4137548	545.9607838
Zm00001d046313	358.4512763	422.4284721	548.6775997	196.4144449	294.2261286	704.8989811	517.7227638	52.60202118	426.7377675	87.20150925	136.3720003	226.5338604	320.4949835	717.3127495	1097.72401	937.6363355	573.2915616	0	0	0	823.8890057	206.4990387	584.4256073	584.3544393	377.0609703	290.2569455	370.662466	553.3980113	198.1773535	566.6204912	665.2494448	263.5828729	45.37386451
Zm00001d033136	394.5145097	5319.137434	4400.734337	33207.59602	1475.035372	1550.638328	2312.408756	41337.65819	0	0	0	0	15.15441209	0	1447.8886	807.5427494	3339.437006	124.0104856	0	0	618.7602038	0	0	14.13319856	8588.65496	0	0	0	0	0	0	0	0
Zm00001d025745	310.0088729	509.9357646	436.4494434	39.10451555	494.2134145	388.4422946	412.4640667	54.75544077	448.4438605	902.9379079	350.1874513	321.01949	509.3458771	652.0984521	136.5724904	397.6069051	248.2609359	12.6296696	86.61228192	34.30386852	222.1084066	313.6197436	384.0580737	406.1861399	140.3738602	531.7584837	828.390172	1730.758049	123.4995009	327.5048468	864.6965494	488.0004881	593.4466569
Zm00001d013896	0	0	0	0	0	0	0	0	0	0	22.20842243	21.49189272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.238042005	0	0	0
Zm00001d053968	1256.633299	646.3824008	649.7011519	56.45139382	1811.476589	1365.086575	1226.524077	175.8317206	652.0080844	1671.153278	584.4183196	835.6346629	1552.170828	567.0486014	3708.31284	2218.364781	1796.282568	23.8576542	0	0	1188.039539	2507.711816	2049.354006	2279.374298	686.0751752	942.2967711	1072.106438	1086.917847	60.892871	212.1468843	702.0310116	34.25809636	211.7439839
Zm00001d027582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.75166795	0	0	0	0	0	0	0	0	0	5.539207851	0	5.768781158	0	0	0	0	0
Zm00001d001943	0	0	0	0	0	0	0	0	0	0	7.210566338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d028963	4445.380548	6633.91542	5762.025432	1366.020396	6962.666642	5135.191954	5910.402742	2958.701734	2749.135628	7387.86394	6470.958087	5227.13343	8139.167373	3983.92003	15249.04894	3796.269203	4225.054361	4631.337163	4356.765717	1630.428895	7215.965538	10691.24319	9338.034108	12784.46999	5769.806682	4826.946843	6007.082377	8463.596276	4160.972252	3061.911658	3206.86497	2315.432476	6322.768431
Zm00001d025859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60888923	176.6888946	19.41998403	36.35428509	0	192.7650192	0	0	0
Zm00001d053547	612.5942659	495.7723005	1062.95502	71.91200644	2345.452851	3218.563414	1926.247321	160.8874757	1667.684907	3965.306291	3156.618952	1916.762788	3745.464841	2477.294315	3943.958801	2798.942634	1125.432512	99.71023231	85.48861022	19.90849524	2690.908474	4703.393851	2214.708919	2501.423102	1200.495957	1753.984268	5227.455805	16377.63655	450.8803259	788.612912	2633.898159	798.8562104	357.7551939
Zm00001d022337	26.00535157	108.0198817	261.2055842	450.9014712	73.10578423	108.121815	316.3639306	544.8277863	59.20209096	142.2565808	55.76301208	15.87093616	64.46591648	0	242.5845439	165.5116039	137.6605823	28.54281694	0	0	136.735506	57.57967516	114.6925137	27.38592689	175.3112582	88.75191542	167.6081127	140.7630545	91.30073376	223.9066058	289.825806	98.25654462	185.158668
Zm00001d005502	46.62647292	22.50554962	40.11736923	0	37.45219224	27.70749677	34.68219999	0	0	26.75482446	0	0	4.842294268	0	11.19661538	8.347911388	20.19624725	0	0	4.920699082	8.032715602	5.92940122	17.85463513	63.64274334	0	26.45689308	37.5506394	18.67255795	34.2458896	32.56685641	28.10832926	2.98855359	2.171473114
Zm00001d035737	0	0	70.91650338	1259.899092	4.430128521	0	0	817.3370487	0	0	0	0	0	0	6.099457836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9955032	0
Zm00001d041217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308.1909258	535.8635334	93.60161977
Zm00001d033967	0	0	0	0	0	0	0	0	0	5.066438801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.104354968	0	0	0	0	0	0	0
Zm00001d016588	0	0	0	0	0	0	0	0	48.28862791	51.77194653	125.6566028	0	10.47911474	8.956295399	0	0	0	0	0	0	0	0	0	0	0	23.82169913	7.127547331	18.60696954	188.4018058	1141.987576	0	0	0
Zm00001d037369	0	0	0	0	8.568400253	10.29654113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d053753	72.34242323	31.52180158	19.68926945	0	9.443595284	18.14523023	26.46778428	0	16.15168715	90.00558081	17.41837053	16.99578958	67.20928171	0	0	11.06020159	19.12633718	0	0	0	43.22095002	15.87286045	34.8339188	54.37329418	5.857298286	18.21371183	3.729746319	0	4.784574612	11.66126666	27.35645646	30.73522271	22.37558323
Zm00001d040047	0	0	0	0	18.52815981	0	9.158273283	0	0	0	1.769442435	0	0	0	0	0	38.97129063	0	0	0	0	0	5.407015303	0	0	1.059346127	8.439757417	0	0	0	0	0	0
Zm00001d053639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.85749394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d011180	29.74324711	30.43752942	55.34957977	15.32774909	176.0224341	464.9787948	269.8272926	13.42067228	174.8977637	545.2956608	114.996265	170.2911092	329.9884155	0	761.4231921	830.8642615	249.4130259	8.699692622	0	0	131.7595629	796.0458903	492.0198813	396.6356804	43.66085332	1360.874847	853.0852976	788.3118205	143.2666771	76.32982803	490.2117011	0	116.2768781
Zm00001d018657	85.49585289	31.54483056	32.24221441	0	37.68545116	45.14788588	77.51266419	0.675553242	2.588030562	13.99172486	5.528246483	1.233984271	39.34161566	0	19.67839071	6.284898837	13.38419392	0	0	0	44.93024911	68.14284826	57.95192966	70.80607039	2.143939325	12.86182959	17.248637	0	0	28.05779289	24.5078615	5.516457156	3.901319405
Zm00001d028918	314.8262769	531.0265047	923.3415033	78.73851129	1695.546564	1248.852954	2345.477414	808.9461247	2040.596513	2729.528715	2830.950923	819.4937732	1380.209489	1428.392166	853.3175925	527.6881849	710.2284959	494.129772	2344.848722	506.5433071	434.9349035	756.0590588	603.3742468	1068.244363	1743.186277	2484.390514	1062.394894	525.7277119	662.3566309	2545.302962	509.7302683	399.4123311	1885.309325
Zm00001d013692	109.222614	32.54824677	73.22604715	0	234.5312813	154.1413923	143.5203752	41.31726036	152.5102063	241.1065031	72.74820013	174.5647982	188.8228256	83.65488823	149.553412	363.1275053	238.1471412	4.499428371	17.53238975	0	83.29694261	224.7962482	135.3549664	116.1300434	29.72486654	144.8973581	101.9494879	161.5231612	339.4888221	190.5101448	238.212131	90.74311735	152.695308
Zm00001d036531	10.06038195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.783383658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d051840	2691.383783	1190.607502	1945.03415	139.0274625	1573.672791	1308.874028	1027.920187	470.0098985	690.3461103	1582.741333	528.509772	389.1924645	1250.847871	829.1869017	0	879.2162277	944.3625314	20.18611039	0	222.1364357	867.5103674	1279.393064	614.331877	1418.825283	1176.141226	334.9323989	313.8872324	354.6619529	0	274.4022551	1169.109783	466.7022024	740.4341629
